Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:54:15.850,COM5,, -0.030, 0.012, 1.017, 0.061, 0.000, 0.000, 0.027, -0.055, -0.396, 116.887, -28.007, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:15.873,COM3,, -0.003, 0.005, 1.008, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.300, 62.220, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:15.873,COM3,, -0.003, 0.002, 1.005, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.327, 62.240, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:15.873,COM3,, -0.003, 0.002, 1.005, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.340, 62.253, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:15.873,COM3,, -0.003, 0.002, 1.005, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.340, 62.260, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:15.873,COM3,, -0.005, 0.002, 1.005, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.327, 62.267, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:15.873,COM3,, -0.005, 0.003, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.313, 62.267, -171.573, 27.26,,,,,,,,,,,,,,,,
 12:54:15.873,COM3,, -0.005, 0.003, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.307, 62.273, -171.573, 27.26,,,,,,,,,,,,,,,,
 12:54:15.875,COM5,, -0.030, 0.023, 1.017, 0.000, 0.000, 0.732, 0.027, -0.049, -0.390, 116.887, -28.020, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.875,COM5,, -0.030, 0.023, 1.017, 0.000, 0.000, 0.732, 0.027, -0.049, -0.390, 116.880, -28.027, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.875,COM5,, -0.030, 0.023, 1.017, 0.000, 0.000, 0.732, 0.027, -0.049, -0.385, 116.880, -28.020, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.875,COM5,, -0.011, 0.023, 1.017, 0.000, 0.000, 0.732, 0.027, -0.049, -0.379, 116.873, -28.007, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.875,COM5,, -0.011, 0.024, 1.015, 0.000, 0.000, -0.610, 0.027, -0.049, -0.385, 116.867, -27.987, -199.007, 29.07,,,,,,,,,,,,,,,,
 12:54:15.875,COM5,, -0.011, 0.024, 1.015, 0.000, 0.000, -0.610, 0.027, -0.049, -0.385, 116.867, -27.980, -199.007, 29.07,,,,,,,,,,,,,,,,
 12:54:15.898,COM3,, -0.005, 0.003, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.313, 62.273, -171.573, 27.26,,,,,,,,,,,,,,,,
 12:54:15.898,COM3,, -0.006, 0.003, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.320, 62.267, -171.573, 27.26,,,,,,,,,,,,,,,,
 12:54:15.898,COM3,, -0.006, 0.002, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.333, 62.273, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:15.898,COM3,, -0.006, 0.002, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.340, 62.280, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:15.898,COM3,, -0.006, 0.002, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.340, 62.280, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:15.898,COM3,, -0.009, 0.002, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.320, 62.287, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:15.900,COM5,, -0.011, 0.024, 1.015, 0.000, 0.000, -0.610, 0.027, -0.044, -0.390, 116.867, -27.973, -199.007, 29.07,,,,,,,,,,,,,,,,
 12:54:15.900,COM5,, 0.021, 0.024, 1.015, 0.000, 0.000, -0.610, 0.027, -0.044, -0.396, 116.867, -27.993, -199.007, 29.07,,,,,,,,,,,,,,,,
 12:54:15.900,COM5,, 0.021, 0.017, 1.018, -0.061, 0.061, -0.427, 0.027, -0.044, -0.396, 116.873, -28.020, -199.007, 29.02,,,,,,,,,,,,,,,,
 12:54:15.900,COM5,, 0.021, 0.017, 1.018, -0.061, 0.061, -0.427, 0.027, -0.044, -0.396, 116.887, -28.040, -199.007, 29.02,,,,,,,,,,,,,,,,
 12:54:15.900,COM5,, 0.021, 0.017, 1.018, -0.061, 0.061, -0.427, 0.027, -0.044, -0.401, 116.887, -28.053, -199.007, 29.02,,,,,,,,,,,,,,,,
 12:54:15.900,COM5,, 0.019, 0.017, 1.018, -0.061, 0.061, -0.427, 0.027, -0.044, -0.401, 116.893, -28.053, -199.007, 29.02,,,,,,,,,,,,,,,,
 12:54:15.900,COM5,, 0.019, 0.017, 1.017, 0.000, 0.000, -0.183, 0.027, -0.044, -0.401, 116.893, -28.033, -199.007, 29.02,,,,,,,,,,,,,,,,
 12:54:15.929,COM5,, 0.019, 0.017, 1.017, 0.000, 0.000, -0.183, 0.027, -0.044, -0.401, 116.887, -28.013, -199.007, 29.02,,,,,,,,,,,,,,,,
 12:54:15.929,COM5,, 0.019, 0.017, 1.017, 0.000, 0.000, -0.183, 0.027, -0.044, -0.406, 116.893, -27.993, -199.007, 29.02,,,,,,,,,,,,,,,,
 12:54:15.929,COM5,, 0.008, 0.017, 1.017, 0.000, 0.000, -0.183, 0.027, -0.049, -0.406, 116.907, -27.980, -199.007, 29.02,,,,,,,,,,,,,,,,
 12:54:15.929,COM5,, 0.008, 0.015, 1.018, 0.000, 0.000, 0.610, 0.027, -0.049, -0.401, 116.920, -27.973, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.930,COM5,, 0.008, 0.015, 1.018, 0.000, 0.000, 0.610, 0.027, -0.049, -0.401, 116.933, -27.973, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.930,COM5,, 0.008, 0.015, 1.018, 0.000, 0.000, 0.610, 0.027, -0.055, -0.396, 116.940, -27.980, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.930,COM5,, -0.012, 0.015, 1.018, 0.000, 0.000, 0.610, 0.027, -0.055, -0.396, 116.947, -27.993, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.939,COM3,, -0.009, 0.000, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.313, 62.287, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:15.939,COM3,, -0.009, 0.000, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.300, 62.287, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:15.939,COM3,, -0.009, 0.000, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.293, 62.287, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:15.939,COM3,, -0.011, 0.000, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.287, 62.280, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:15.939,COM3,, -0.011, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.273, 62.273, -171.573, 27.32,,,,,,,,,,,,,,,,
 12:54:15.939,COM3,, -0.011, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.273, 62.267, -171.573, 27.32,,,,,,,,,,,,,,,,
 12:54:15.939,COM3,, -0.011, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.267, 62.267, -171.573, 27.32,,,,,,,,,,,,,,,,
 12:54:15.981,COM3,, 0.000, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.260, 62.273, -171.573, 27.32,,,,,,,,,,,,,,,,
 12:54:15.981,COM3,, 0.000, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.247, 62.287, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:15.982,COM3,, 0.000, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.233, 62.287, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:15.982,COM3,, 0.000, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.220, 62.293, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:15.982,COM3,, -0.001, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.200, 62.287, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:15.982,COM3,, -0.001, 0.003, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.180, 62.273, -171.573, 27.27,,,,,,,,,,,,,,,,
 12:54:15.995,COM5,, -0.012, 0.028, 1.016, 0.000, 0.000, 0.488, 0.027, -0.055, -0.390, 116.947, -28.007, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.995,COM5,, -0.012, 0.028, 1.016, 0.000, 0.000, 0.488, 0.027, -0.055, -0.390, 116.960, -28.013, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.995,COM5,, -0.012, 0.028, 1.016, 0.000, 0.000, 0.488, 0.027, -0.060, -0.385, 116.973, -28.013, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.995,COM5,, -0.033, 0.028, 1.016, 0.000, 0.000, 0.488, 0.027, -0.060, -0.385, 116.973, -28.020, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.995,COM5,, -0.033, 0.028, 1.016, -0.061, 0.000, -1.282, 0.027, -0.060, -0.390, 116.980, -28.027, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.995,COM5,, -0.033, 0.028, 1.016, -0.061, 0.000, -1.282, 0.027, -0.060, -0.396, 116.987, -28.033, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.995,COM5,, -0.033, 0.028, 1.016, -0.061, 0.000, -1.282, 0.022, -0.060, -0.401, 116.980, -28.047, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.995,COM5,, -0.031, 0.028, 1.016, -0.061, 0.000, -1.282, 0.022, -0.060, -0.406, 116.980, -28.053, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:15.995,COM5,, -0.031, 0.020, 1.016, -0.122, 0.000, -1.953, 0.022, -0.060, -0.417, 116.973, -28.060, -199.007, 29.04,,,,,,,,,,,,,,,,
 12:54:15.995,COM5,, -0.031, 0.020, 1.016, -0.122, 0.000, -1.953, 0.022, -0.060, -0.428, 116.960, -28.053, -199.007, 29.04,,,,,,,,,,,,,,,,
 12:54:15.996,COM5,, -0.031, 0.020, 1.016, -0.122, 0.000, -1.953, 0.022, -0.060, -0.439, 116.953, -28.060, -199.007, 29.04,,,,,,,,,,,,,,,,
 12:54:15.996,COM5,, -0.023, 0.020, 1.016, -0.122, 0.000, -1.953, 0.022, -0.060, -0.450, 116.953, -28.060, -199.007, 29.04,,,,,,,,,,,,,,,,
 12:54:15.996,COM5,, -0.023, 0.015, 1.017, -0.122, 0.000, -2.075, 0.022, -0.060, -0.456, 116.927, -28.053, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:15.996,COM3,, -0.001, 0.003, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.180, 62.273, -171.573, 27.27,,,,,,,,,,,,,,,,
 12:54:15.996,COM3,, -0.001, 0.003, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.173, 62.260, -171.573, 27.27,,,,,,,,,,,,,,,,
 12:54:15.996,COM3,, -0.007, 0.003, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.180, 62.253, -171.573, 27.27,,,,,,,,,,,,,,,,
 12:54:15.996,COM3,, -0.007, 0.001, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.193, 62.240, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:15.996,COM3,, -0.007, 0.001, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.193, 62.233, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:15.996,COM3,, -0.007, 0.001, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.193, 62.227, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:15.996,COM3,, -0.007, 0.001, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.200, 62.220, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:16.044,COM5,, -0.023, 0.015, 1.017, -0.122, 0.000, -2.075, 0.022, -0.060, -0.467, 116.913, -28.040, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.044,COM5,, -0.023, 0.015, 1.017, -0.122, 0.000, -2.075, 0.022, -0.060, -0.478, 116.893, -28.027, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.044,COM5,, -0.023, 0.015, 1.017, -0.122, 0.000, -2.075, 0.022, -0.060, -0.489, 116.873, -28.027, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.044,COM5,, -0.023, 0.013, 1.018, 0.000, 0.000, 0.122, 0.022, -0.060, -0.489, 116.867, -28.027, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.044,COM5,, -0.023, 0.013, 1.018, 0.000, 0.000, 0.122, 0.022, -0.060, -0.489, 116.880, -28.027, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.044,COM5,, -0.023, 0.013, 1.018, 0.000, 0.000, 0.122, 0.016, -0.060, -0.489, 116.887, -28.020, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.048,COM3,, -0.007, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.213, 62.227, -171.573, 27.27,,,,,,,,,,,,,,,,
 12:54:16.048,COM3,, -0.007, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.220, 62.220, -171.573, 27.27,,,,,,,,,,,,,,,,
 12:54:16.048,COM3,, -0.007, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.220, 62.213, -171.573, 27.27,,,,,,,,,,,,,,,,
 12:54:16.048,COM3,, -0.010, 0.002, 1.007, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.213, 62.207, -171.573, 27.27,,,,,,,,,,,,,,,,
 12:54:16.048,COM3,, -0.010, 0.003, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.200, 62.193, -171.573, 27.28,,,,,,,,,,,,,,,,
 12:54:16.048,COM3,, -0.010, 0.003, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.180, 62.200, -171.573, 27.28,,,,,,,,,,,,,,,,
 12:54:16.048,COM3,, -0.010, 0.003, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.167, 62.207, -171.573, 27.28,,,,,,,,,,,,,,,,
 12:54:16.074,COM5,, -0.028, 0.013, 1.018, 0.000, 0.000, 0.122, 0.016, -0.055, -0.489, 116.900, -28.020, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.074,COM5,, -0.028, 0.022, 1.017, 0.000, 0.122, -0.183, 0.016, -0.055, -0.489, 116.900, -28.013, -199.007, 29.10,,,,,,,,,,,,,,,,
 12:54:16.074,COM5,, -0.028, 0.022, 1.017, 0.000, 0.122, -0.183, 0.016, -0.055, -0.489, 116.900, -28.020, -199.007, 29.10,,,,,,,,,,,,,,,,
 12:54:16.074,COM5,, -0.028, 0.022, 1.017, 0.000, 0.122, -0.183, 0.016, -0.055, -0.489, 116.907, -28.020, -199.007, 29.10,,,,,,,,,,,,,,,,
 12:54:16.074,COM5,, -0.030, 0.022, 1.017, 0.000, 0.122, -0.183, 0.016, -0.049, -0.489, 116.907, -28.020, -199.007, 29.10,,,,,,,,,,,,,,,,
 12:54:16.074,COM5,, -0.030, 0.016, 1.017, 0.061, 0.000, 0.427, 0.016, -0.049, -0.489, 116.913, -28.013, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:16.074,COM5,, -0.030, 0.016, 1.017, 0.061, 0.000, 0.427, 0.016, -0.049, -0.489, 116.913, -27.993, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:16.076,COM3,, -0.005, 0.003, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.160, 62.213, -171.573, 27.28,,,,,,,,,,,,,,,,
 12:54:16.076,COM3,, -0.005, 0.001, 1.006, 0.000, 0.000, 0.000, -0.099, 0.060, -0.038, 60.167, 62.220, -171.573, 27.25,,,,,,,,,,,,,,,,
 12:54:16.076,COM3,, -0.005, 0.001, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.180, 62.233, -171.573, 27.25,,,,,,,,,,,,,,,,
 12:54:16.076,COM3,, -0.005, 0.001, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.200, 62.253, -171.573, 27.25,,,,,,,,,,,,,,,,
 12:54:16.076,COM3,, -0.004, 0.001, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.213, 62.267, -171.573, 27.25,,,,,,,,,,,,,,,,
 12:54:16.076,COM3,, -0.004, 0.002, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.220, 62.280, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:16.106,COM5,, -0.030, 0.016, 1.017, 0.061, 0.000, 0.427, 0.016, -0.044, -0.483, 116.927, -28.000, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:16.106,COM5,, -0.009, 0.016, 1.017, 0.061, 0.000, 0.427, 0.016, -0.044, -0.483, 116.947, -28.000, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:16.106,COM5,, -0.009, 0.022, 1.016, 0.244, 0.000, 0.122, 0.022, -0.044, -0.483, 116.960, -28.000, -199.007, 29.09,,,,,,,,,,,,,,,,
 12:54:16.106,COM5,, -0.009, 0.022, 1.016, 0.244, 0.000, 0.122, 0.022, -0.044, -0.483, 116.967, -28.013, -199.007, 29.09,,,,,,,,,,,,,,,,
 12:54:16.106,COM5,, -0.009, 0.022, 1.016, 0.244, 0.000, 0.122, 0.022, -0.044, -0.478, 116.967, -28.007, -199.007, 29.09,,,,,,,,,,,,,,,,
 12:54:16.106,COM5,, 0.009, 0.022, 1.016, 0.244, 0.000, 0.122, 0.022, -0.038, -0.478, 116.967, -28.007, -199.007, 29.09,,,,,,,,,,,,,,,,
 12:54:16.106,COM5,, 0.009, 0.022, 1.017, 0.000, 0.000, -0.183, 0.022, -0.038, -0.483, 116.953, -28.007, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.109,COM3,, -0.004, 0.002, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.227, 62.280, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:16.109,COM3,, -0.004, 0.002, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.233, 62.280, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:16.109,COM3,, -0.009, 0.002, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.240, 62.260, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:16.109,COM3,, -0.009, 0.001, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.240, 62.247, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:16.109,COM3,, -0.009, 0.001, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.247, 62.233, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:16.109,COM3,, -0.009, 0.001, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.233, 62.227, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:16.109,COM3,, -0.005, 0.001, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.227, 62.233, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:16.123,COM5,, 0.009, 0.022, 1.017, 0.000, 0.000, -0.183, 0.022, -0.038, -0.483, 116.953, -27.993, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.123,COM5,, 0.009, 0.022, 1.017, 0.000, 0.000, -0.183, 0.022, -0.038, -0.483, 116.953, -27.987, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.123,COM5,, 0.016, 0.022, 1.017, 0.000, 0.000, -0.183, 0.022, -0.038, -0.483, 116.953, -27.980, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.123,COM5,, 0.016, 0.016, 1.018, 0.000, 0.061, -0.061, 0.022, -0.038, -0.483, 116.953, -27.973, -199.007, 29.09,,,,,,,,,,,,,,,,
 12:54:16.123,COM5,, 0.016, 0.016, 1.018, 0.000, 0.061, -0.061, 0.022, -0.038, -0.483, 116.967, -27.973, -199.007, 29.09,,,,,,,,,,,,,,,,
 12:54:16.123,COM5,, 0.016, 0.016, 1.018, 0.000, 0.061, -0.061, 0.022, -0.038, -0.483, 116.973, -27.980, -199.007, 29.09,,,,,,,,,,,,,,,,
 12:54:16.128,COM3,, -0.005, 0.004, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.240, 62.240, -171.573, 27.34,,,,,,,,,,,,,,,,
 12:54:16.128,COM3,, -0.005, 0.004, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.247, 62.247, -171.573, 27.34,,,,,,,,,,,,,,,,
 12:54:16.128,COM3,, -0.005, 0.004, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.260, 62.247, -171.573, 27.34,,,,,,,,,,,,,,,,
 12:54:16.128,COM3,, -0.013, 0.004, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.260, 62.247, -171.573, 27.34,,,,,,,,,,,,,,,,
 12:54:16.128,COM3,, -0.013, 0.003, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.260, 62.253, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:16.128,COM3,, -0.013, 0.003, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.240, 62.247, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:16.161,COM3,, -0.013, 0.003, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.227, 62.240, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:16.161,COM3,, -0.013, 0.003, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.213, 62.240, -171.573, 27.30,,,,,,,,,,,,,,,,
 12:54:16.161,COM3,, -0.013, 0.001, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.207, 62.233, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:16.161,COM3,, -0.013, 0.001, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.207, 62.227, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:16.161,COM3,, -0.013, 0.001, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.220, 62.233, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:16.161,COM3,, 0.003, 0.001, 1.006, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.227, 62.220, -171.573, 27.29,,,,,,,,,,,,,,,,
 12:54:16.162,COM3,, 0.003, 0.003, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.247, 62.193, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:16.175,COM5,, 0.026, 0.016, 1.018, 0.000, 0.061, -0.061, 0.022, -0.038, -0.483, 116.987, -27.973, -199.007, 29.09,,,,,,,,,,,,,,,,
 12:54:16.175,COM5,, 0.026, 0.022, 1.017, 0.000, 0.000, 0.183, 0.022, -0.038, -0.483, 117.000, -27.967, -199.007, 29.04,,,,,,,,,,,,,,,,
 12:54:16.175,COM5,, 0.026, 0.022, 1.017, 0.000, 0.000, 0.183, 0.022, -0.038, -0.483, 117.013, -27.960, -199.007, 29.04,,,,,,,,,,,,,,,,
 12:54:16.175,COM5,, 0.026, 0.022, 1.017, 0.000, 0.000, 0.183, 0.022, -0.044, -0.483, 117.020, -27.960, -199.007, 29.04,,,,,,,,,,,,,,,,
 12:54:16.175,COM5,, 0.020, 0.022, 1.017, 0.000, 0.000, 0.183, 0.022, -0.044, -0.483, 117.013, -27.967, -199.007, 29.04,,,,,,,,,,,,,,,,
 12:54:16.175,COM5,, 0.020, 0.017, 1.017, -0.061, 0.000, -0.427, 0.022, -0.044, -0.483, 117.007, -27.973, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.176,COM5,, 0.020, 0.017, 1.017, -0.061, 0.000, -0.427, 0.022, -0.049, -0.483, 116.987, -27.980, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.208,COM5,, 0.020, 0.017, 1.017, -0.061, 0.000, -0.427, 0.022, -0.049, -0.489, 116.980, -27.993, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.208,COM5,, 0.010, 0.017, 1.017, -0.061, 0.000, -0.427, 0.022, -0.055, -0.489, 116.980, -28.007, -199.007, 29.06,,,,,,,,,,,,,,,,
 12:54:16.208,COM5,, 0.010, 0.021, 1.018, 0.000, 0.000, 0.305, 0.016, -0.055, -0.489, 116.987, -28.027, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:16.208,COM5,, 0.010, 0.021, 1.018, 0.000, 0.000, 0.305, 0.016, -0.060, -0.489, 116.993, -28.033, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:16.208,COM5,, 0.010, 0.021, 1.018, 0.000, 0.000, 0.305, 0.016, -0.060, -0.483, 117.000, -28.027, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:16.208,COM5,, -0.003, 0.021, 1.018, 0.000, 0.000, 0.305, 0.016, -0.066, -0.483, 117.000, -28.020, -199.007, 29.05,,,,,,,,,,,,,,,,
 12:54:16.222,COM3,, 0.003, 0.003, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.253, 62.180, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:16.222,COM3,, 0.003, 0.003, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.260, 62.167, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:16.223,COM3,, 0.005, 0.003, 1.007, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.260, 62.160, -171.573, 27.31,,,,,,,,,,,,,,,,
 12:54:16.223,COM3,, 0.005, 0.002, 1.008, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.247, 62.160, -171.573, 27.32,,,,,,,,,,,,,,,,
 12:54:16.223,COM3,, 0.005, 0.002, 1.008, 0.000, 0.000, 0.000, -0.104, 0.060, -0.038, 60.247, 62.160, -171.573, 27.32,,,,,,,,,,,,,,,,
